-1.539351537017877369e+01,2.053640771613248983e+00
-1.544615115812224282e+01,2.140155036768999430e+00
-1.548937306162307692e+01,2.230027509374823413e+00
-1.552215408676719477e+01,2.322893908103400129e+00
-1.554347078540276073e+01,2.418389183420051491e+00
-1.555284265306477032e+01,2.516030654291217861e+00
-1.555091127114728877e+01,2.615092534100423194e+00
-1.553845710690799820e+01,2.714818945905590031e+00
-1.551626062760458247e+01,2.814454012764657787e+00
-1.548510230049471836e+01,2.913241857735554330e+00
-1.544576259283609510e+01,3.010426603876207974e+00
-1.539902197188639121e+01,3.105252374244555469e+00
-1.534566090490328882e+01,3.196963291898522908e+00
-1.528645985914447181e+01,3.284803479896048373e+00
-1.522219790237853942e+01,3.368019637382518194e+00
-1.515350752910302567e+01,3.446128265940752833e+00
-1.508074805663099482e+01,3.519148713748227575e+00
-1.500424896221374560e+01,3.587155256605556897e+00
-1.492433972310257317e+01,3.650222170313367265e+00
-1.484134981654877805e+01,3.708423730672276708e+00
-1.475560871980366606e+01,3.761834213482905032e+00
-1.466744591011852172e+01,3.810527894545876038e+00
-1.457719086474465442e+01,3.854579049661807755e+00
-1.448517306093335755e+01,3.894061954631323985e+00
-1.439172197593592983e+01,3.929050885255044534e+00
-1.429716245590537582e+01,3.959621692123759917e+00
-1.420168178232129819e+01,3.985897004255661624e+00
-1.410530983009305395e+01,4.008052976269935286e+00
-1.400806785205464244e+01,4.026268694694922878e+00
-1.390997710104008611e+01,4.040723246058961493e+00
-1.381105882988340383e+01,4.051595716890388665e+00
-1.371133429141859494e+01,4.059065193717548148e+00
-1.361082473847968366e+01,4.063310763068776588e+00
-1.350955142390067998e+01,4.064511511472412408e+00
-1.340753560051559568e+01,4.062846525456796698e+00
-1.330479852115845141e+01,4.058494891550267880e+00
-1.320136143866325362e+01,4.051635696281165266e+00
-1.309725105727938477e+01,4.042442581569503979e+00
-1.299269773771584191e+01,4.030885787176189616e+00
-1.288819171181007306e+01,4.016676006227986484e+00
-1.278424011556540307e+01,3.999507048793580655e+00
-1.268135008498514082e+01,3.979072724941653316e+00
-1.258002875607261473e+01,3.955066844740888765e+00
-1.248078326483113898e+01,3.927183218259970410e+00
-1.238412074726403667e+01,3.895115655567582102e+00
-1.229054833937462377e+01,3.858557966732408584e+00
-1.220057317716622158e+01,3.817203961823131042e+00
-1.211470239664215143e+01,3.770747450908435994e+00
-1.203344313380572750e+01,3.718882244057003739e+00
-1.195730252466027288e+01,3.661302151337519462e+00
-1.188669888863148927e+01,3.597770768883749248e+00
-1.182129701668999644e+01,3.528643764571197661e+00
-1.176038182803364407e+01,3.454575283845313205e+00
-1.170323533670525684e+01,3.376221754826034260e+00
-1.164913955674766477e+01,3.294239605633308976e+00
-1.159737650220370142e+01,3.209285264387084169e+00
-1.154722818711618793e+01,3.122015159207299551e+00
-1.149797662552795963e+01,3.033085718213904602e+00
-1.144890383148184299e+01,2.943153369526838148e+00
-1.139929181902066269e+01,2.852874541266048336e+00
-1.134842260218725585e+01,2.762905661551481984e+00
-1.129557819502444360e+01,2.673903158503078359e+00
-1.124004061157506129e+01,2.586523460240787831e+00
-1.118109186588193182e+01,2.501422994884549222e+00
-1.111802045987723631e+01,2.419255928238707387e+00
-1.105049821983976521e+01,2.340542761582327991e+00
-1.097878772911579048e+01,2.265598000244351873e+00
-1.090320199404967738e+01,2.194718567143007171e+00
-1.082405402098578762e+01,2.128201385196511808e+00
-1.074165681626848112e+01,2.066343377323092145e+00
-1.065632338624212316e+01,2.009441466440973656e+00
-1.056836673725106834e+01,1.957792575468376262e+00
-1.047809987563968726e+01,1.911693627323526101e+00
-1.038583580775233450e+01,1.871441544924643763e+00
-1.029188753993337357e+01,1.837333251189954275e+00
-1.019656807852716796e+01,1.809665669037682001e+00
-1.010018772269863874e+01,1.788724285243064926e+00
-1.000295669788836683e+01,1.774371837574366673e+00
-9.904958143332757814e+00,1.765934203930085822e+00
-9.806266991704319480e+00,1.762702594599778738e+00
-9.706958175675557854e+00,1.763968219873002674e+00
-9.607106627918973629e+00,1.769022290039313106e+00
-9.506787281107074605e+00,1.777156015388266619e+00
-9.406075067912361476e+00,1.787660606209419134e+00
-9.305044921007342040e+00,1.799827272792328126e+00
-9.203771773064525874e+00,1.812947225426548181e+00
-9.102330556756408342e+00,1.826311674401636997e+00
-9.000796204755500796e+00,1.839211830007150050e+00
-8.899243508358463117e+00,1.850947312386403754e+00
-8.797741704210896074e+00,1.861148164493024559e+00
-8.696352779146849343e+00,1.869875690053881323e+00
-8.595138232035429482e+00,1.877220219775189269e+00
-8.494159561745759035e+00,1.883272084363162069e+00
-8.393478267146949889e+00,1.888121614524015390e+00
-8.293155847108124590e+00,1.891859140963963348e+00
-8.193253800498398576e+00,1.894574994389220723e+00
-8.093833626186883734e+00,1.896359505506002296e+00
-7.994956823042699945e+00,1.897303005020523070e+00
-7.896684889934966201e+00,1.897495823638997381e+00
-7.799079325732794388e+00,1.897028292067639565e+00
-7.702198027600506869e+00,1.895988211640822652e+00
-7.605948226072278828e+00,1.894357574929315779e+00
-7.510035035935773706e+00,1.891976434532007589e+00
-7.414149401269040318e+00,1.888674891373266940e+00
-7.317982266150109716e+00,1.884283046377463355e+00
-7.221224574657034267e+00,1.878631000468965251e+00
-7.123567270867848578e+00,1.871548854572142373e+00
-7.024701298860597909e+00,1.862866709611362692e+00
-6.924317602713328412e+00,1.852414666510997066e+00
-6.822107126504074692e+00,1.840022826195413019e+00
-6.717760814310887341e+00,1.825521289588980300e+00
-6.610969610211800074e+00,1.808740157616067323e+00
-6.501434598477123572e+00,1.789519574203846997e+00
-6.389412503081695505e+00,1.768249997412153052e+00
-6.275992243083160282e+00,1.746146104145275046e+00
-6.162331033777006084e+00,1.724490212954746360e+00
-6.049586090458707766e+00,1.704564642392096374e+00
-5.938914628423752617e+00,1.687651711008857358e+00
-5.831473862967622601e+00,1.675033737356561137e+00
-5.728421009385797014e+00,1.667993039986737980e+00
-5.630913282973759593e+00,1.667811937450919268e+00
-5.540107899026989635e+00,1.675772748300636827e+00
-5.457162072840970879e+00,1.693157791087421815e+00
-5.383233019711187950e+00,1.721249384362804280e+00
-5.319466608914966699e+00,1.761316852058231630e+00
-5.266339828573410209e+00,1.813863447013763341e+00
-5.223299674887620370e+00,1.878212770008821586e+00
-5.189705329611142837e+00,1.953587847738705197e+00
-5.164915974497532147e+00,2.039211706898712784e+00
-5.148290791300334845e+00,2.134307374184144734e+00
-5.139188961773101916e+00,2.238097876290296107e+00
-5.136969667669381678e+00,2.349806239912467731e+00
-5.140992090742725118e+00,2.468655491745956887e+00
-5.150615412746681443e+00,2.593868658486063961e+00
-5.165198815434800750e+00,2.724668766828088451e+00
-5.184101480560632247e+00,2.860278843467324972e+00
-5.206605784112784185e+00,2.999801383110071384e+00
-5.231299035107936923e+00,3.141248105509943489e+00
-5.256399072177799781e+00,3.282050917168092941e+00
-5.280120317295941668e+00,3.419636362792815465e+00
-5.300677192435927054e+00,3.551430987092397018e+00
-5.316284119571325739e+00,3.674861334775137323e+00
-5.325155520675703080e+00,3.787353950549325887e+00
-5.325505817722626212e+00,3.886335379123258438e+00
-5.315549432685662268e+00,3.969232165205228036e+00
-5.293500787538379271e+00,4.033470853503525966e+00
-5.257574304254344355e+00,4.076477988726447066e+00
-5.205984404807122878e+00,4.095680115582284841e+00
-5.137469421616692067e+00,4.088954757679745811e+00
-5.055508904742522347e+00,4.058260649705383472e+00
-4.966102649885478115e+00,4.007725938343382310e+00
-4.875273758586732065e+00,3.941498831802399572e+00
-4.789045332387460441e+00,3.863727538291088504e+00
-4.713440472828841266e+00,3.778560266018103242e+00
-4.654133947217040657e+00,3.689965976750881893e+00
-4.612249481030212372e+00,3.599571749175888513e+00
-4.585717430778717407e+00,3.507361412578763549e+00
-4.572402082414445346e+00,3.413284797541361382e+00
-4.570167721889283996e+00,3.317291734645533730e+00
-4.576878635155119390e+00,3.219332054473133198e+00
-4.590399108163840225e+00,3.119355587606015501e+00
-4.608593426867335197e+00,3.017312164626032356e+00
-4.629325877217492113e+00,2.913151616115036813e+00
-4.650460745166197896e+00,2.806823772654881921e+00
-4.669862316665340352e+00,2.698278464827418954e+00
-4.685394877666807290e+00,2.587465523214504515e+00
-4.695010594621066069e+00,2.474396522441235646e+00
-4.697809806580351299e+00,2.359889732815186214e+00
-4.693698500818718422e+00,2.245329465795875112e+00
-4.682599333410002451e+00,2.132111744190740232e+00
-4.664434960428039290e+00,2.021632590807226570e+00
-4.639128037946662175e+00,1.915288028452772018e+00
-4.606601222039708787e+00,1.814474079934818018e+00
-4.566777168781013252e+00,1.720586768060805349e+00
-4.519578534244409695e+00,1.635022115638172790e+00
-4.464927974503734909e+00,1.559176145474364228e+00
-4.402748145632823906e+00,1.494444880376818663e+00
-4.332961815742921274e+00,1.442223949173784270e+00
-4.255680345890423766e+00,1.403245794198501706e+00
-4.171589275674774555e+00,1.376223760754071490e+00
-4.081483020773291948e+00,1.359488331760193791e+00
-3.986155996863289364e+00,1.351369990136568333e+00
-3.886402619622083332e+00,1.350199218802894174e+00
-3.783017304726989050e+00,1.354306500678871705e+00
-3.676794467855320825e+00,1.362022318684200206e+00
-3.568528524684397407e+00,1.371677155738579401e+00
-3.459013890891533105e+00,1.381601494761709237e+00
-3.349044982154043559e+00,1.390125818673289215e+00
-3.239416214149244411e+00,1.395580610393019283e+00
-3.130921920087515353e+00,1.396296617723191469e+00
-3.024162666893477347e+00,1.391226962954614566e+00
-2.919130742628263775e+00,1.381278551230680884e+00
-2.815699385305339142e+00,1.367740674714459370e+00
-2.713741832938167065e+00,1.351902625569020966e+00
-2.613131323540215156e+00,1.335053695957435504e+00
-2.513741095124946145e+00,1.318483178042772375e+00
-2.415444385705824093e+00,1.303480363988102297e+00
-2.318114433296313504e+00,1.291334545956494217e+00
-2.221624475909877550e+00,1.283335016111018856e+00
-2.125847751559983845e+00,1.280771066614746267e+00
-2.030657498260096006e+00,1.284931989630745619e+00
-1.935926959651468993e+00,1.297107056704213335e+00
-1.841630487276497030e+00,1.318215122327380362e+00
-1.748101534833335302e+00,1.347859440918156571e+00
-1.655753244260445456e+00,1.385351322518235895e+00
-1.564998757496282478e+00,1.430002077169313157e+00
-1.476251216479304462e+00,1.481123014913083846e+00
-1.389923763147967728e+00,1.538025445791243229e+00
-1.306429539440731480e+00,1.600020679845485239e+00
-1.226181687296052480e+00,1.666420027117505809e+00
-1.149593348652388602e+00,1.736534797648998429e+00
-1.077076325924174904e+00,1.809676324153415727e+00
-1.008660361994676125e+00,1.885162405790936413e+00
-9.434686736234859650e-01,1.962326184887936309e+00
-8.804929706487993890e-01,2.040503029556128389e+00
-8.187249629088131364e-01,2.119028307907224740e+00
-7.571563602417228367e-01,2.197237388052935003e+00
-6.947788724857230092e-01,2.274465638104975262e+00
-6.305842094790112817e-01,2.350048426175053606e+00
-5.635640810597821737e-01,2.423321120374884785e+00
-4.927101970662325914e-01,2.493619088816178664e+00
-4.172432355856245945e-01,2.560368473976009085e+00
-3.374209676544368541e-01,2.623406573391898089e+00
-2.537946491444369457e-01,2.682687036540008840e+00
-1.669155543605804481e-01,2.738163520204335732e+00
-7.733495760782596595e-02,2.789789681168871383e+00
1.439586680887043266e-02,2.837519176217611072e+00
1.077256445845525268e-01,2.881305662134549639e+00
2.021031014142617988e-01,2.921102795703680144e+00
2.969769629930429367e-01,2.956864233708996537e+00
3.917959550159372806e-01,2.988543632934492766e+00
4.860088031779887241e-01,3.016094650164163671e+00
5.790642331742410498e-01,3.039470942182003199e+00
6.704758985784851077e-01,3.058656130688232722e+00
7.605301350204602961e-01,3.073990438484530685e+00
8.500204138478426596e-01,3.086048136975378942e+00
9.397490550466143233e-01,3.095407581307259903e+00
1.030518378602756746e+00,3.102647126626656426e+00
1.123130704502249166e+00,3.108345128080051367e+00
1.218388352731073931e+00,3.113079940813925806e+00
1.317093643275210502e+00,3.117429919974763930e+00
1.420048896120640558e+00,3.121973420709047264e+00
1.528056431253344449e+00,3.127288798163259109e+00
1.641918568659302746e+00,3.133954407483880988e+00
1.762437628324498018e+00,3.142548603817396646e+00
1.890263243131779625e+00,3.153582339079295860e+00
2.023920905225906175e+00,3.166628870082499159e+00
2.160379330410487686e+00,3.180574219727076102e+00
2.296571466365937120e+00,3.194288621190055188e+00
2.429430260772666550e+00,3.206642307648467138e+00
2.555888661311088939e+00,3.216505512279340895e+00
2.672879615661618580e+00,3.222748468259706733e+00
2.777336071504667103e+00,3.224241408766594041e+00
2.866190976520648359e+00,3.219854566977033095e+00
2.936377278389974421e+00,3.208458176068053280e+00
2.984827924793058695e+00,3.188922469216683986e+00
3.008475863410314144e+00,3.160117679599955487e+00
3.004515546559731742e+00,3.121054250885332948e+00
2.973779406732470765e+00,3.072693196294224105e+00
2.919766141117493330e+00,3.017425095591759643e+00
2.846035706367735951e+00,2.957673373924197158e+00
2.756148059136134698e+00,2.895861456437793802e+00
2.653663156075628304e+00,2.834412768278806727e+00
2.542140953839151063e+00,2.775750734593493529e+00
2.425141409079640820e+00,2.722298780528111806e+00
2.306224478450034976e+00,2.676480331228918708e+00
2.188945897093494075e+00,2.640714519175469732e+00
2.075763632958560478e+00,2.616304205907880487e+00
1.966578394036627708e+00,2.601951888345467534e+00
1.860927493220088547e+00,2.595990542993258821e+00
1.758348243401334665e+00,2.596753146356279185e+00
1.658377957472758846e+00,2.602572674939557906e+00
1.560553948326752538e+00,2.611782105248120711e+00
1.464413528855708302e+00,2.622714413786994214e+00
1.369494011952018475e+00,2.633702577061205030e+00
1.275332710508075174e+00,2.643079571575779774e+00
1.181466937416270513e+00,2.649178373835746836e+00
1.087434005568996609e+00,2.650331960346131499e+00
9.927718843070195698e-01,2.644876409670899431e+00
8.971892467069619848e-01,2.631954464036896812e+00
8.007924219517523756e-01,2.612587996960449743e+00
7.037442474724212582e-01,2.588065912730048268e+00
6.062075606999988153e-01,2.559677115634179767e+00
5.083451990655157848e-01,2.528710509961333841e+00
4.103200000000022385e-01,2.496454999999999202e+00
2.774943367562942576e-01,2.409408305636697278e+00
1.984201870519180511e-01,2.347556082656231169e+00
1.220838956573404854e-01,2.282655293477434899e+00
4.807819506578800417e-02,2.215173178864182635e+00
-2.400322801105339576e-02,2.145570540459124320e+00
-9.456668686151278869e-02,2.074308179904895688e+00
-1.640184947739040666e-01,2.001846898844146683e+00
-2.327649650365462564e-01,1.928647498919523695e+00
-3.012124109377583014e-01,1.855170781773671562e+00
-3.697671457658543992e-01,1.781877549049241116e+00
-4.388354828091632354e-01,1.709228602388867646e+00
-5.088237353559987852e-01,1.637684743435201540e+00
-5.801382166946803531e-01,1.567706773830888523e+00
-6.531852401135267439e-01,1.499755495218574097e+00
-7.283711189008515996e-01,1.434291709240908208e+00
-8.061021663449844388e-01,1.371776217540527032e+00
-8.867635142190916087e-01,1.312656340353481221e+00
-9.703955278758522596e-01,1.257159964307583921e+00
-1.056758176755935086e+00,1.205336512343210487e+00
-1.145603295499315166e+00,1.157230229841206048e+00
-1.236682718745987231e+00,1.112885362182407079e+00
-1.329748281135927135e+00,1.072346154747658487e+00
-1.424551817309115842e+00,1.035656852917803628e+00
-1.520845161905535869e+00,1.002861702073684524e+00
-1.618380149565162185e+00,9.740049475961455316e-01
-1.716908614927989740e+00,9.491308348660248972e-01
-1.816182392633993725e+00,9.282836092641674197e-01
-1.915953317323156213e+00,9.115075161714153440e-01
-2.015973223635458833e+00,8.988468009686111371e-01
-2.116012960136352206e+00,8.903076943772023633e-01
-2.216001842085579376e+00,8.855796036717423769e-01
-2.315947893364074694e+00,8.841945734911387245e-01
-2.415859706989416988e+00,8.856835105958821286e-01
-2.515745875979185531e+00,8.895773217464623128e-01
-2.615614993350952044e+00,8.954069137033696668e-01
-2.715475652122308681e+00,9.027031932270952463e-01
-2.815336445310828939e+00,9.109970670781292190e-01
-2.915205965934090759e+00,9.198194420169616414e-01
-3.015092807009673859e+00,9.287012248040831253e-01
-3.115005561555148628e+00,9.371733221999832830e-01
-3.214952822588108550e+00,9.447666409651537256e-01
-3.314941577598500722e+00,9.510640576225534160e-01
-3.414964963403828602e+00,9.560967848966841487e-01
-3.515009037154800176e+00,9.601251991812854714e-01
-3.615059799025354348e+00,9.634115211664617817e-01
-3.715103249189451340e+00,9.662179715423179216e-01
-3.815125387821030500e+00,9.688067709989576226e-01
-3.915112215094038284e+00,9.714401402264855045e-01
-4.015049731182420700e+00,9.743802999150055211e-01
-4.114923936260115767e+00,9.778894707546217369e-01
-4.214720830501083704e+00,9.822298734354389937e-01
-4.314426414079265193e+00,9.876637286475611344e-01
-4.414026687168606244e+00,9.944532570810928895e-01
-4.513509445492982941e+00,1.002830116488401702e+00
-4.612878523500975270e+00,1.012752961606773194e+00
-4.712146191301668452e+00,1.024036859650948372e+00
-4.811324794192574750e+00,1.036495598016137665e+00
-4.910426677471214418e+00,1.049942964097552833e+00
-5.009464186435105049e+00,1.064192745290404751e+00
-5.108449666381758902e+00,1.079058728989904070e+00
-5.207395462608709558e+00,1.094354702591264328e+00
-5.306313920413468388e+00,1.109894453489695731e+00
-5.405217385093555649e+00,1.125491769080409821e+00
-5.504118201946491595e+00,1.140960436758618135e+00
-5.603028381773849098e+00,1.156123278500440499e+00
-5.701955652178275713e+00,1.170918803509917394e+00
-5.800904777664490197e+00,1.185365552898564934e+00
-5.899880463549821208e+00,1.199483666402193505e+00
-5.998887415151600955e+00,1.213293283756613272e+00
-6.097930337787158095e+00,1.226814544697633735e+00
-6.197013936773815956e+00,1.240067588961064171e+00
-6.296142917428918295e+00,1.253072556282716521e+00
-6.395321985069788440e+00,1.265849586398399618e+00
-6.494555845013756823e+00,1.278418819043923405e+00
-6.593849202578152102e+00,1.290800393955098269e+00
-6.693206532909370843e+00,1.303010733693665379e+00
-6.792627866993455221e+00,1.314994489299848635e+00
-6.892109218021677641e+00,1.326631425937085718e+00
-6.991646454559521828e+00,1.337798973116584689e+00
-7.091235445172477725e+00,1.348374560349551388e+00
-7.190872058426022839e+00,1.358235617147191876e+00
-7.290552162885659548e+00,1.367259573020713992e+00
-7.390271627116868913e+00,1.375323857481324685e+00
-7.490026319685133771e+00,1.382305900040229130e+00
-7.589812109155943176e+00,1.388083130208635163e+00
-7.689624864094778189e+00,1.392532977497748403e+00
-7.789460453067137635e+00,1.395532871418776466e+00
-7.889314794258174501e+00,1.396966345036121604e+00
-7.989184963066242595e+00,1.396859276415062689e+00
-8.089069201040036461e+00,1.395380987950823215e+00
-8.188965801135378086e+00,1.392707125461713602e+00
-8.288873056308114329e+00,1.389013334766044272e+00
-8.388789259514060959e+00,1.384475261682125424e+00
-8.488712703709053287e+00,1.379268552028268369e+00
-8.588641681848921294e+00,1.373568851622783527e+00
-8.688574486889482529e+00,1.367551806283981541e+00
-8.788509411786582959e+00,1.361393061830172613e+00
-8.888444749496047237e+00,1.355268264079667384e+00
-8.988378792973701792e+00,1.349353058850776943e+00
-9.088309872382481558e+00,1.343818530240693310e+00
-9.188237229829146813e+00,1.338723954842870434e+00
-9.288161051712654270e+00,1.334012835726726021e+00
-9.388081568111177333e+00,1.329623320734369063e+00
-9.487999009102900061e+00,1.325493557707906778e+00
-9.587913604766001185e+00,1.321561694489448602e+00
-9.687825585178657661e+00,1.317765878921101752e+00
-9.787735180419064207e+00,1.314044258844974555e+00
-9.887642620565394225e+00,1.310334982103174895e+00
