-2.527419476868086434e+00,2.441340312592532313e-01,3.661564823489775744e+00,1.219001585871118676e-01,6.455488472553173596e-01,7.908618192623749765e-01,1.097844406440472709e-01,0.000000000000000000e+00
-2.428227246273278794e+00,2.562920919348585791e-01,3.691872648572751103e+00,1.277426710643869145e-01,6.295129179866555402e-01,7.981676583271535286e-01,1.219623529826769914e-01,0.000000000000000000e+00
-2.329110006113093601e+00,2.697279063557900813e-01,3.704153774838952806e+00,1.334329085066674192e-01,6.146076197318426360e-01,8.036523301332271219e-01,1.347335254175032748e-01,0.000000000000000000e+00
-2.230063229483876253e+00,2.845036581807776632e-01,3.690832221399077184e+00,1.389471083172998944e-01,6.012403968991290037e-01,7.981177805225125876e-01,1.480874379062751545e-01,0.000000000000000000e+00
-2.131082389481951278e+00,3.006815310685548859e-01,3.654880083178290384e+00,1.442604795313048305e-01,5.898187010928679364e-01,7.791766839058568150e-01,1.620119576455504307e-01,0.000000000000000000e+00
-2.032162959203664077e+00,3.183237086778517577e-01,3.652261461544255461e+00,1.494330593992150569e-01,5.780973123557371363e-01,7.536933545790739375e-01,1.764932549372653092e-01,0.000000000000000000e+00
-1.933300411745352498e+00,3.374923746673996194e-01,3.673055700006678581e+00,1.560778936488922131e-01,5.674095397098812832e-01,7.273106503096468112e-01,1.915157311017536279e-01,0.000000000000000000e+00
-1.834495506488958538e+00,3.582522533362936246e-01,3.801005643767925157e+00,1.672025909015579515e-01,5.592197786207668830e-01,7.014710876363964287e-01,2.070973521679321250e-01,0.000000000000000000e+00
-1.735842684367793654e+00,3.807130932499288023e-01,3.957273612629065518e+00,1.830087252543085019e-01,5.534328674124781022e-01,6.775914731997477736e-01,2.238596476931049295e-01,0.000000000000000000e+00
-1.637516774278009457e+00,4.050232782118554642e-01,4.108201529443059385e+00,2.009540319957231203e-01,5.498691640471958797e-01,6.561114776163965434e-01,2.423801672585334521e-01,0.000000000000000000e+00
-1.539695213148827957e+00,4.313324454717133438e-01,4.095465300889572724e+00,2.197487254903229270e-01,5.472839864544600808e-01,6.368574589216469128e-01,2.627334768090454631e-01,0.000000000000000000e+00
-1.442555437909466054e+00,4.597902322791430629e-01,3.832407678294808218e+00,2.394173923100293977e-01,5.434437438018351330e-01,6.196513618663246348e-01,2.849829592413125057e-01,0.000000000000000000e+00
-1.346274885489138429e+00,4.905462758837856874e-01,3.561792884306730578e+00,2.600000932682061672e-01,5.412410528777681362e-01,6.043175658886491552e-01,3.091966129712088729e-01,0.000000000000000000e+00
-1.251030992817067755e+00,5.237502135352798405e-01,3.294024566003380894e+00,2.815002845436928580e-01,5.405163124053791179e-01,5.906817479649655311e-01,3.354450024740170955e-01,0.000000000000000000e+00
-1.157001196822456501e+00,5.595516824832708069e-01,3.038133761784938436e+00,3.038754122537271618e-01,5.411097170849153981e-01,5.785699790093398187e-01,3.637987206442371835e-01,0.000000000000000000e+00
-1.064362934434527341e+00,5.981003199773976542e-01,2.803634954745979790e+00,3.270259762502628620e-01,5.428607074960954959e-01,5.679210160925971529e-01,3.943252649942493582e-01,0.000000000000000000e+00
-9.732936425824955107e-01,6.395457632673010595e-01,2.601687175377601857e+00,3.507836323434273540e-01,5.416864234438325543e-01,5.591378330263883090e-01,4.270852447646049654e-01,0.000000000000000000e+00
-8.839707581955771332e-01,6.840376496026219222e-01,2.447916895226667222e+00,3.748993507098460354e-01,5.407058373726334466e-01,5.527428492001583704e-01,4.621278679466193640e-01,0.000000000000000000e+00
-7.965717182029937726e-01,7.317256162329976998e-01,2.405113034127480898e+00,3.976663582119458473e-01,5.403741982447350933e-01,5.492587128875648927e-01,4.994857121261125910e-01,0.000000000000000000e+00
-7.112739595339490073e-01,7.827593004080761752e-01,2.432087885502405733e+00,4.049184393600817611e-01,5.405552488768019526e-01,5.492086654475887286e-01,5.391688662938250998e-01,0.000000000000000000e+00
-6.282207874504980305e-01,8.372455505475328019e-01,2.568010092391676213e+00,3.784116227733307358e-01,5.411651879314257618e-01,5.530632416764569292e-01,5.806099511326128226e-01,0.000000000000000000e+00
-5.472509863394325880e-01,8.949094554608989505e-01,2.733203750807041033e+00,3.253631526413827135e-01,5.383133069362976419e-01,5.608146178681402416e-01,6.188442012880781551e-01,0.000000000000000000e+00
-4.680433302041788202e-01,9.552755085091295673e-01,2.908199502035703876e+00,2.655104746549029060e-01,5.364295082455223795e-01,5.721364673222887332e-01,6.512153999025184214e-01,0.000000000000000000e+00
-3.902751716502824153e-01,1.017866421131647714e+00,3.084034856896005206e+00,2.061466747786685205e-01,5.363943419948986602e-01,5.864660590101337112e-01,6.776851073952109283e-01,0.000000000000000000e+00
-3.136238632832726303e-01,1.082204904767891218e+00,3.252877962863633510e+00,1.476623967931787462e-01,5.381918098787566995e-01,6.031884260045188295e-01,6.982878506311019917e-01,0.000000000000000000e+00
-2.377667577086950979e-01,1.147813670857283030e+00,3.406937429302167697e+00,9.007336924158532154e-02,5.417826444737733338e-01,6.216873681361829718e-01,7.130805970451949971e-01,0.000000000000000000e+00
-1.623812075320901771e-01,1.214215430839252541e+00,3.537113741275314638e+00,3.317873070559642507e-02,5.471276668159866796e-01,6.413455636601127496e-01,7.221217186175946656e-01,0.000000000000000000e+00
-8.714456535899799128e-02,1.280932896153226919e+00,3.621878305964855826e+00,-2.334777494249590940e-02,5.523451845978751829e-01,6.615447955870810137e-01,7.254564582366065384e-01,0.000000000000000000e+00
-1.173418379496398052e-02,1.347488778238630447e+00,3.539673742182734006e+00,-7.987554961145282295e-02,5.597063694437118819e-01,6.816662160599946674e-01,7.231084022504985498e-01,0.000000000000000000e+00
6.417258455448218712e-02,1.413405788534900731e+00,3.446270502585588869e+00,-1.367393623942835534e-01,5.692759680919473597e-01,7.010709371896247655e-01,7.150764881019801011e-01,0.000000000000000000e+00
1.408983870837949848e-01,1.478206638481460722e+00,3.375161026902321115e+00,-1.941603655555097230e-01,5.810025155326654644e-01,7.190613480543303071e-01,7.013373098910514747e-01,0.000000000000000000e+00
2.187658711874343187e-01,1.541414039517739365e+00,3.363334429483126442e+00,-2.521612616618691405e-01,5.948359842354870031e-01,7.349294405422447385e-01,6.818527863278787127e-01,0.000000000000000000e+00
2.980976842598598853e-01,1.602550703083164496e+00,3.381923063188714274e+00,-3.104743825624169395e-01,6.107281022467840881e-01,7.479676363674608863e-01,6.565835015796863683e-01,0.000000000000000000e+00
3.792164736955257465e-01,1.661139340617160398e+00,3.409264188467717283e+00,-3.682032412836915847e-01,6.286326216366686648e-01,7.574686575025125768e-01,6.255080905440674188e-01,0.000000000000000000e+00
4.624448868889031727e-01,1.716702663559164010e+00,3.400403515294053047e+00,-4.164147030676558225e-01,6.482072276061747740e-01,7.627254502634234212e-01,5.886487640988160575e-01,0.000000000000000000e+00
5.480977807801645785e-01,1.768769891248563653e+00,3.355602895450549461e+00,-4.385749833451779711e-01,6.675073310019684625e-01,7.630415869472435553e-01,5.461981397425836882e-01,0.000000000000000000e+00
6.362446606416771733e-01,1.817075202074978302e+00,3.288163737985899004e+00,-4.348978027364166499e-01,6.878228219072198835e-01,7.584222147186385765e-01,5.013135655873222074e-01,0.000000000000000000e+00
7.266660817693006980e-01,1.861594154131192447e+00,3.204866494530936638e+00,-4.227466700489916351e-01,7.019317915870798563e-01,7.502532375043494683e-01,4.575085931177518273e-01,0.000000000000000000e+00
8.191260161526446870e-01,1.902316158681345737e+00,3.111632918329078290e+00,-4.115908856307245456e-01,6.909831375643591400e-01,7.401021578320782224e-01,4.148659457540727069e-01,0.000000000000000000e+00
9.133884357813374377e-01,1.939230626989588258e+00,3.014079607605894662e+00,-4.020086261827020557e-01,6.818635594557086455e-01,7.295360129795874782e-01,3.732560910260285802e-01,0.000000000000000000e+00
1.009217312644988374e+00,1.972326970320059436e+00,2.925187529499952532e+00,-3.940623978670796945e-01,6.690730289175996770e-01,7.178512069193673240e-01,3.325434506336464868e-01,0.000000000000000000e+00
1.106376618733212247e+00,2.001594599936903141e+00,2.927587083205096086e+00,-3.877995047025643016e-01,6.490138560803013767e-01,7.045454958428422065e-01,2.925879838060156946e-01,0.000000000000000000e+00
1.204630326035622367e+00,2.027022927104261907e+00,2.992266243355143462e+00,-3.832588882801679087e-01,6.201004889270743670e-01,6.941288514038985724e-01,2.532462676721982664e-01,0.000000000000000000e+00
1.303742406541840593e+00,2.048601363086280713e+00,3.145131702723250378e+00,-3.804767212061294090e-01,5.887840896363844001e-01,6.854380857849983189e-01,2.143721534551568386e-01,0.000000000000000000e+00
1.403476832241475458e+00,2.066319319147101652e+00,3.317238717857803110e+00,-3.794908580990729030e-01,5.597220581088350189e-01,6.759057530346712639e-01,1.758170750747469757e-01,0.000000000000000000e+00
1.503597575124149932e+00,2.080166206550869035e+00,3.482923995681836971e+00,-3.803442472584896983e-01,5.346582947977901457e-01,6.709539197460464566e-01,1.374300822151829915e-01,0.000000000000000000e+00
1.603868607179475880e+00,2.090131436561725398e+00,3.643060747066142913e+00,-3.803825624053738252e-01,5.153322152355724883e-01,6.663321871136566044e-01,9.905766522142331332e-02,0.000000000000000000e+00
1.704053900397064947e+00,2.096204420443814165e+00,3.798012179699183921e+00,-3.630635282207175796e-01,5.034847591485339668e-01,6.607589596243513830e-01,6.054343590573764422e-02,0.000000000000000000e+00
1.803961130118744149e+00,2.098487798206812194e+00,3.947891673788323619e+00,-3.110846721510405199e-01,5.003487709600222821e-01,6.566996954509008999e-01,2.285100207159242863e-02,0.000000000000000000e+00
1.903609007387505603e+00,2.097630971298649616e+00,3.927954258484551264e+00,-2.348783144255134625e-01,5.001839405171438768e-01,6.532636975671203272e-01,-8.598334616688199650e-03,0.000000000000000000e+00
2.003079859113274352e+00,2.094448160213027155e+00,3.705523222809265160e+00,-1.529504464491354965e-01,5.088146922220972979e-01,6.497207956850742372e-01,-3.198651135023652253e-02,0.000000000000000000e+00
2.102456025239819670e+00,2.089753619212381341e+00,3.507699571283301232e+00,-7.042594167965035568e-02,5.272267103960790458e-01,6.451626282592687334e-01,-4.720501600761466132e-02,0.000000000000000000e+00
2.201819845710911050e+00,2.084361602559152704e+00,3.352179094683029881e+00,1.214718582356238974e-02,5.466745851335031992e-01,6.398552268669567278e-01,-5.421222006870390214e-02,0.000000000000000000e+00
2.301253660470328199e+00,2.079086364515777330e+00,3.279800541896203736e+00,9.443492765380044618e-02,5.727470801507051901e-01,6.345952651369139996e-01,-5.300306719345362211e-02,0.000000000000000000e+00
2.400839809461836616e+00,2.074742159344695303e+00,3.277269862867271399e+00,1.760700294674626687e-01,6.043374406663700737e-01,6.301971453306064452e-01,-4.359494552609688434e-02,0.000000000000000000e+00
2.500660632629216895e+00,2.072143241308342709e+00,3.352298995698153927e+00,2.564114708229283113e-01,6.348454428486204337e-01,6.275250589177436833e-01,-2.602995001006340459e-02,0.000000000000000000e+00
2.600798469916237643e+00,2.072103864669159190e+00,3.427276529054212428e+00,3.343270926430936263e-01,6.723427323765688302e-01,6.274437649280192320e-01,-3.932243617476267688e-04,0.000000000000000000e+00
2.701335661266668797e+00,2.075438283689583052e+00,3.485792641537205139e+00,4.080314597618466266e-01,7.033574960937999387e-01,6.308179594341319918e-01,3.315387249274471398e-02,0.000000000000000000e+00
2.802354546624289178e+00,2.082960752632052159e+00,3.496130422527281567e+00,4.737129357416280939e-01,7.400466694582741312e-01,6.385102708162324614e-01,7.432878033900688908e-02,0.000000000000000000e+00
2.903937465932866058e+00,2.095485525759003931e+00,3.444038022682683664e+00,5.235654736012256283e-01,7.704917069727676981e-01,6.513258500705119136e-01,1.226769129713358858e-01,0.000000000000000000e+00
3.006007083758310827e+00,2.113756080767645873e+00,3.372675572405681166e+00,5.608381574042725637e-01,8.021797209038746823e-01,6.696605817283930451e-01,1.771250396324590970e-01,0.000000000000000000e+00
3.107715020716103727e+00,2.138174127931913304e+00,3.290871052738758795e+00,6.019058975809155054e-01,8.312107675527209416e-01,6.938793325513535892e-01,2.356206749242933107e-01,0.000000000000000000e+00
3.207980469310919958e+00,2.169038353104782768e+00,3.207006386732869974e+00,6.560240855257766235e-01,8.558179423352750836e-01,7.243319198689150973e-01,2.986202658976097601e-01,0.000000000000000000e+00
3.305722574426711802e+00,2.206647421031209255e+00,3.143918963589823701e+00,7.244554881431388704e-01,8.805407421492151832e-01,7.612532195869887719e-01,3.673159867626439867e-01,0.000000000000000000e+00
3.399860480947416441e+00,2.251299996456139763e+00,3.142681286903024507e+00,8.065119203548678506e-01,8.975997043971575273e-01,8.044956998832959449e-01,4.429027679511737814e-01,0.000000000000000000e+00
3.489313333756985713e+00,2.303294744124530613e+00,3.192602899305581499e+00,8.997646244879721200e-01,9.134364583977557794e-01,8.534737597161302647e-01,5.265209492025150206e-01,0.000000000000000000e+00
3.573000277739359465e+00,2.362930328781330580e+00,3.278392441149244441e+00,9.987675146612693400e-01,9.247044052184204554e-01,9.076565022632968605e-01,6.191345064315633140e-01,0.000000000000000000e+00
3.649840457778480207e+00,2.430505415171490657e+00,3.376426843931652488e+00,1.093898082287062756e+00,9.324503691697348939e-01,9.108741205184684997e-01,7.213300525467069013e-01,0.000000000000000000e+00
3.718753018758298001e+00,2.506318668039966280e+00,3.481491979755957367e+00,1.170668972434430799e+00,9.358235885411527732e-01,8.408502175550577329e-01,8.330432190603642706e-01,0.000000000000000000e+00
3.778657105562752250e+00,2.590668752131703112e+00,3.589353133345106084e+00,1.191481639056120034e+00,9.381767822987928662e-01,7.807893173804437703e-01,9.532680607034590414e-01,0.000000000000000000e+00
3.828484121217323288e+00,2.683831341391442749e+00,3.695900933753066830e+00,1.117266685486853595e+00,9.327851224207885927e-01,7.311168763346044264e-01,1.079667254787549879e+00,0.000000000000000000e+00
3.867671840742394895e+00,2.785132381998051798e+00,3.796889755795029853e+00,9.881931657262038593e-01,9.262193531684984604e-01,6.920736968781533438e-01,1.201682351530856119e+00,0.000000000000000000e+00
3.896333635445574206e+00,2.892630703151303440e+00,3.887544681813529746e+00,8.765236952637461831e-01,9.206067677479874423e-01,6.635934612917917530e-01,1.310232359701652749e+00,0.000000000000000000e+00
3.914629864076012211e+00,3.004297006590677110e+00,3.961773881574377487e+00,8.060472210352380706e-01,9.175730625096875093e-01,6.457251319418775282e-01,1.408392009754421137e+00,0.000000000000000000e+00
3.922720885382859457e+00,3.118101994055638482e+00,3.993294467603980546e+00,7.742084696692044243e-01,9.152099639062825087e-01,6.384414090435608369e-01,1.499820260863936161e+00,0.000000000000000000e+00
3.920767058115266046e+00,3.232016367285668768e+00,3.961681168930879959e+00,7.795499339194640331e-01,9.151200168432096493e-01,6.414724195663602524e-01,1.587946363728459431e+00,0.000000000000000000e+00
3.908928741022380304e+00,3.344010828020236303e+00,3.970032484476003098e+00,8.242312860490697002e-01,9.190386688468413778e-01,6.543291976270537713e-01,1.676109738719203213e+00,0.000000000000000000e+00
3.887366292853354111e+00,3.452056077998811201e+00,4.022530427561542332e+00,9.147490184457910400e-01,9.261082093504302559e-01,6.756656327913577176e-01,1.767777123726109956e+00,0.000000000000000000e+00
3.856240072357335791e+00,3.554122818960872454e+00,4.111722817318308465e+00,1.062427185593808554e+00,9.348498295525249357e-01,7.056304721250762357e-01,1.866796871633926713e+00,0.000000000000000000e+00
3.815710438283477668e+00,3.648181752645887066e+00,4.224227473565654201e+00,1.282570763806042180e+00,9.433102343708784643e-01,7.444750175352417010e-01,1.977650462663745001e+00,0.000000000000000000e+00
3.765937749380927624e+00,3.732203580793334918e+00,4.355839796356474558e+00,1.588340647756861346e+00,9.492264150572294890e-01,7.904948939386418072e-01,2.105592621609738480e+00,0.000000000000000000e+00
3.707082364398835317e+00,3.804159005142684347e+00,4.483740862113051229e+00,1.939619273058641680e+00,9.487715587371278181e-01,8.162525836200846818e-01,2.256382344533725881e+00,0.000000000000000000e+00
3.639308006114672978e+00,3.862034474519741689e+00,4.608410311161208917e+00,2.136293846923813522e+00,9.388418123037823859e-01,7.535448848871273420e-01,2.434813663458784472e+00,0.000000000000000000e+00
3.563046254369389487e+00,3.905070282220579614e+00,4.730191744205191284e+00,1.984716459919699805e+00,9.204369216455330349e-01,7.020426289320399471e-01,2.627823944820272040e+00,0.000000000000000000e+00
3.479187067195801841e+00,3.934652399365355713e+00,4.849326628006795481e+00,1.615856136319895331e+00,8.947089417216743668e-01,6.652136064594230680e-01,2.802461683299143136e+00,0.000000000000000000e+00
3.388665353498113042e+00,3.952377213035644932e+00,4.965982266801069578e+00,1.231421593666479852e+00,8.636827048649203808e-01,6.440771716854657436e-01,2.948231753241639108e+00,0.000000000000000000e+00
3.292416022180534974e+00,3.959841110313019108e+00,5.080274916123562079e+00,9.046751780078363669e-01,8.300156557826289250e-01,6.326649360188875137e-01,3.064200018729541508e+00,0.000000000000000000e+00
3.191373982147279964e+00,3.958640478279050523e+00,5.192288976227982467e+00,6.478309859916269176e-01,7.923362956962675119e-01,6.329463242106633247e-01,-3.129710712854117727e+00,0.000000000000000000e+00
3.086474142302550572e+00,3.950371704015311458e+00,5.302093079183263669e+00,4.497086457209689692e-01,7.569443516583880260e-01,6.427767035194240641e-01,-3.062929883695392430e+00,0.000000000000000000e+00
2.978651411550562678e+00,3.936631174603375527e+00,5.409754142814482414e+00,2.938937895221745422e-01,7.255453498489569109e-01,6.591799429124615139e-01,-3.014839568370063727e+00,0.000000000000000000e+00
2.868840698795517064e+00,3.919015277124814123e+00,5.515362450197055288e+00,1.652777146136516495e-01,6.991657311700019140e-01,6.791788792002344533e-01,-2.982527343102784112e+00,0.000000000000000000e+00
2.757976912941626946e+00,3.899120398661200859e+00,5.618963461724916009e+00,5.115108076046378377e-02,6.751565951847273706e-01,6.955604027822295254e-01,-2.964029254057985341e+00,0.000000000000000000e+00
2.646994962893104653e+00,3.878542926294108906e+00,5.717832480077200685e+00,-5.944884660963804107e-02,6.563051016391552306e-01,7.095681426014408544e-01,-2.958261792559169656e+00,0.000000000000000000e+00
2.536829757554152298e+00,3.858879247105108767e+00,5.803752716268967937e+00,-1.647873817552321651e-01,6.426564066485466187e-01,7.206355336726918415e-01,-2.964960144885962823e+00,0.000000000000000000e+00
2.428410989029091471e+00,3.841717104312990294e+00,5.837322412451285025e+00,-2.364013064008442799e-01,6.350756146108686995e-01,7.254582549258598023e-01,-2.984600329211696490e+00,0.000000000000000000e+00
2.322252967455078476e+00,3.827955983047160782e+00,5.773592298830416247e+00,-2.533201524180391240e-01,6.304900121653931322e-01,7.269098675554633848e-01,-3.012682843099298236e+00,0.000000000000000000e+00
2.218159168494519218e+00,3.817317566760137559e+00,5.711216981017511074e+00,-2.381889209995138867e-01,6.279439110905086219e-01,7.257187213900674339e-01,-3.039745975540844913e+00,0.000000000000000000e+00
2.115863359805322474e+00,3.809408037746989439e+00,5.650591827331027162e+00,-2.152302548419716410e-01,6.304075208342786452e-01,7.226430878260140522e-01,-3.064426020055750044e+00,0.000000000000000000e+00
2.015099309045386367e+00,3.803833578302783014e+00,5.592153950254599160e+00,-1.872191027059743884e-01,6.372657693123562339e-01,7.184311340157437664e-01,-3.086327080999747174e+00,0.000000000000000000e+00
1.915600783872623225e+00,3.800200370722587540e+00,5.536405357177939912e+00,-1.547501738464475973e-01,6.427644164959067652e-01,7.138457685941526076e-01,-3.105093679616444557e+00,0.000000000000000000e+00
1.817101551944931614e+00,3.798114597301470496e+00,5.483954743350673233e+00,-1.185811100001071400e-01,6.486713073246693773e-01,7.093460812455246733e-01,-3.120420287994428499e+00,0.000000000000000000e+00
1.719335380920220313e+00,3.797182440334500253e+00,5.435600916203701338e+00,-7.959085309045299539e-02,6.560512660184427691e-01,7.037991504429161882e-01,-3.132058387166364088e+00,0.000000000000000000e+00
1.622036038456397877e+00,3.797010082116743845e+00,5.392524229056120610e+00,-3.874009057293067299e-02,6.633537085673903988e-01,6.997133540606569335e-01,-3.139821233217268581e+00,0.000000000000000000e+00
1.524937292211363316e+00,3.797203704943270530e+00,5.357768945245799053e+00,2.963361129132583392e-03,6.699221681318171528e-01,6.977387797209538833e-01,3.139598574599313352e+00,0.000000000000000000e+00
1.427772909843028515e+00,3.797369491109148232e+00,5.358753192144528832e+00,4.447250053338573650e-02,6.754402359201603367e-01,6.976773380452988560e-01,3.139886411024829460e+00,0.000000000000000000e+00
1.330276659009291818e+00,3.797113622909444430e+00,5.382013297532022733e+00,8.292177727586735880e-02,6.798115385449441384e-01,6.990494594962078923e-01,-3.138968269471491546e+00,0.000000000000000000e+00
1.232183951716185666e+00,3.796043100129840031e+00,5.441203999523359869e+00,1.128708171208883393e-01,6.831024780617713787e-01,7.013705150605958893e-01,-3.130679708970575348e+00,0.000000000000000000e+00
1.133373038983310988e+00,3.793835935227335199e+00,5.520022624787140231e+00,1.335718492087595299e-01,6.855673213471137339e-01,7.040855904481168048e-01,-3.119259109037638478e+00,0.000000000000000000e+00
1.033973593590523432e+00,3.790295135437161012e+00,5.610905575329833361e+00,1.506582447060985375e-01,6.876566894400603092e-01,7.065210379717025146e-01,-3.105985782248313232e+00,0.000000000000000000e+00
9.341408502400884162e-01,3.785236416150030259e+00,5.710691152526106151e+00,1.677915372268463379e-01,6.893596783576199094e-01,7.081396226496298185e-01,-3.090964011035105319e+00,0.000000000000000000e+00
8.340300436342577006e-01,3.778475492756655285e+00,5.810325804856848464e+00,1.854118365948537739e-01,6.912006083806965240e-01,7.091751651609441431e-01,-3.074160644625152372e+00,0.000000000000000000e+00
7.337964084752935934e-01,3.769828080647750657e+00,5.908194299892569390e+00,2.036334721070784948e-01,6.935870751343555796e-01,7.097371302177253316e-01,-3.055533185625001646e+00,0.000000000000000000e+00
6.335951794654580693e-01,3.759109895214028718e+00,6.004300150029746597e+00,2.225472566759482962e-01,6.967791277952238849e-01,7.095862682946956213e-01,-3.035031234518271503e+00,0.000000000000000000e+00
5.335815913070030003e-01,3.746136651846202703e+00,6.098633844234302437e+00,2.422167943917613864e-01,7.009775448150767918e-01,7.106039696618567936e-01,-3.012598112287289354e+00,0.000000000000000000e+00
4.339108787021939140e-01,3.730724065934986289e+00,6.191175057737848597e+00,2.626730198424525597e-01,7.063288026215162052e-01,7.132222790230823284e-01,-2.988172758143488927e+00,0.000000000000000000e+00
