-5.420504513553158432e+00,2.920393000842160802e-01,-7.207133643348188901e-02,0.000000000000000000e+00,-4.163336342344337027e-17,0.000000000000000000e+00
-5.267458989998971219e+00,2.806897674254713593e-01,-7.917996428546578147e-02,9.418927728131358534e-02,2.498541081574892353e-01,-4.617447622614770930e-01
-5.109003772048971825e+00,2.670688020947551422e-01,-1.685191216977335593e-01,3.499759438348018503e-01,-1.071280273092360957e-01,-1.778262933360067258e-02
-4.740397160790339903e+00,2.049082221985543129e-01,-1.707990659022768087e-01,2.554037964515926129e-01,9.051593185568636984e-03,1.729341907651357063e-02
-4.489160588874865354e+00,1.629953398499495165e-01,-1.573222681427233760e-01,2.568184140521516112e-01,2.111138674419320294e-02,6.424035931773214303e-02
-4.236288069194350747e+00,1.259408857231250067e-01,-1.227242482635916565e-01,2.583305716348980874e-01,2.862666680777834274e-02,7.738193602622286948e-02
-3.981766016232057837e+00,9.797789908598986131e-02,-8.711523827933145836e-02,2.587969625283179087e-01,2.725230276683471980e-02,7.039597709203669618e-02
-3.726239634817062107e+00,7.913303148051120672e-02,-5.488157906127111296e-02,2.591564034014616213e-01,2.585342649658035549e-02,6.339907468986244465e-02
-3.470099606079593002e+00,6.822020087498259500e-02,-2.594053452936894918e-02,2.593854773180008788e-01,2.459407002755265026e-02,5.769222073891154545e-02
-3.213323892394579939e+00,6.465571657034985265e-02,3.099208805187332605e-03,2.598268032578230358e-01,2.478370356633486857e-02,5.658955692579126923e-02
-2.982177004704407608e+00,6.582578142412920386e-02,2.415630875801947491e-02,2.606783233563612079e-01,2.682158996588929201e-02,6.105717097098960905e-02
-2.725074337852729123e+00,7.523949023051024199e-02,5.345277247578728713e-02,2.620766359408679969e-01,3.089414846291027236e-02,7.133116145763046534e-02
-2.467737850123256749e+00,9.276999479781089519e-02,8.789437425979634844e-02,2.641473474206483818e-01,3.579567651689763430e-02,8.333751363765834475e-02
-2.184922726720567532e+00,1.239576813431089164e-01,1.321172566832342909e-01,2.656221961769495987e-01,3.921676232233631265e-02,9.157275417292909392e-02
-1.928236611749503560e+00,1.630367594397732489e-01,1.765882837428782159e-01,2.671799914722000624e-01,4.513940376864856302e-02,1.068222979882519075e-01
-1.672524987947287656e+00,2.138722659277290106e-01,2.305780178553250570e-01,2.709298450891869936e-01,5.679464242769205473e-02,1.364955295901098820e-01
-1.418330862054198338e+00,2.806975614099345151e-01,3.003587348869970475e-01,2.756012691169542062e-01,7.108571419532969116e-02,1.718824780124185991e-01
-1.167472800756860218e+00,3.669202746019171180e-01,3.891876937828819272e-01,2.804936018474883941e-01,8.925092398385148229e-02,2.179110981287735171e-01
-9.237252677425870084e-01,4.785405781643585765e-01,5.066860790829902372e-01,2.873448873195836306e-01,1.082997032557695277e-01,2.667427332322267475e-01
-7.172630045441001911e-01,6.049478855593339865e-01,6.270561029883464643e-01,2.882110218471417573e-01,1.069571452981248338e-01,2.691172905051688047e-01
-5.082765527103030312e-01,7.735902011615167773e-01,7.609909154316433222e-01,2.790733344810424343e-01,8.526067323824840227e-02,2.413815890492815863e-01
-3.057854823027272850e-01,9.782990798014061795e-01,8.690687857607046762e-01,2.737945974935281912e-01,6.422487670562913864e-02,1.461898202082102804e-01
-1.428623684083465406e-01,1.180300943554930981e+00,8.994442146696404183e-01,2.619815107367234885e-01,7.019998479534397817e-03,-1.451958917170310254e-02
1.753168074909439156e-02,1.381488542850121348e+00,8.750525541300936405e-01,2.603368550903168988e-01,-2.489500885030073579e-02,-1.321328597075497879e-01
1.869453055334346914e-01,1.576032367494160757e+00,7.962834359162163089e-01,2.635726327665440238e-01,-5.869899835091769297e-02,-2.353911146981879643e-01
3.763835786385030246e-01,1.755228254822615463e+00,6.647602369581535608e-01,2.711854036299290449e-01,-1.028915855492294334e-01,-3.021733007563857099e-01
5.926213629903356317e-01,1.906296922416598649e+00,5.063291447269114842e-01,2.756645549910612947e-01,-1.181390530817496981e-01,-3.070324737179698227e-01
8.305057881555860666e-01,2.021336279302541339e+00,3.561718987530690383e-01,2.756896204114375748e-01,-1.117842184809873102e-01,-2.930700276009473582e-01
1.081903316476808374e+00,2.101192346471415728e+00,2.127819417565691706e-01,2.747743799796116826e-01,-1.072542005043004704e-01,-2.897556478197372831e-01
1.341515381989458078e+00,2.143645428126835561e+00,7.028688170104629984e-02,2.733908232933380256e-01,-9.650487092444319515e-02,-3.552608719702486928e-01
1.603459526396142643e+00,2.149838212578039531e+00,-1.075401720506100195e-01,2.803656170929518243e-01,-1.730948396806507028e-01,-3.421328336675214521e-01
1.836632632940191856e+00,2.108916906052719753e+00,-2.156283686450955195e-01,2.667716878851531526e-01,-6.333798299285742228e-02,-1.648251168831986468e-01
2.087601685267253426e+00,2.045390254548703268e+00,-2.868246078133118715e-01,2.661098051720155455e-01,-1.107889976641837984e-02,-8.343860700844620004e-03
2.338292733721263339e+00,1.971963383348628085e+00,-2.643695266899209750e-01,2.735869770150648472e-01,5.849903103887350159e-02,1.442701429843009364e-01
2.624771876109581292e+00,1.909788563183309140e+00,-1.609446765286650649e-01,2.949207317959653962e-01,1.370167470047801983e-01,2.646553302883993264e-01
2.901304487255965459e+00,1.880853420813886956e+00,-1.087288560303001361e-02,3.202319112286006741e-01,1.963191485091032584e-01,3.166701472021059560e-01
3.189682930913587455e+00,1.897747348109432464e+00,1.673454420677695231e-01,3.442293904713241148e-01,2.638250379600954876e-01,3.401552178850676400e-01
3.481111470202635783e+00,1.973948939841923433e+00,3.705742034164739018e-01,3.857737223390210191e-01,3.842901424995477377e-01,3.849557575153595423e-01
3.766327403383255223e+00,2.121469117144614280e+00,6.207698499762648314e-01,4.450689823171148918e-01,5.255314950837838284e-01,4.349415638178504850e-01
4.014486047255152457e+00,2.356594697884232481e+00,9.197638086866968266e-01,4.903339775180374227e-01,5.321201324837000479e-01,4.544330621313905083e-01
4.180776795142911340e+00,2.661944287306254431e+00,1.220534039735595710e+00,4.512225584326022831e-01,3.896776217403700171e-01,4.101269785030767778e-01
4.258970126071909945e+00,2.979658059293640804e+00,1.458680562237435030e+00,4.085877412989287749e-01,3.238161837608692362e-01,3.505137988329576348e-01
4.263154744704854338e+00,3.301328087269355116e+00,1.671737318828585339e+00,4.119765343846562566e-01,4.046634755060374289e-01,3.851654136067837464e-01
4.193465905810912275e+00,3.624793875660119458e+00,1.930805421469982353e+00,4.731017444160159346e-01,5.692820303863310727e-01,4.837062932684090266e-01
4.032899649011161713e+00,3.916863687075742284e+00,2.300117393025111756e+00,5.218786703486882894e-01,8.453277680732821375e-01,4.947729160730249820e-01
3.703712623569054063e+00,4.156773502309373036e+00,2.820221184404684500e+00,6.364640552187793565e-01,8.740767054204230391e-01,4.958442633592657356e-01
3.354151069359804893e+00,4.190593166253691493e+00,3.089294064837186493e+00,3.909255563695231417e-01,2.898293516462879249e-01,4.915400184331613631e-01
3.035826679979680698e+00,4.170910371379317638e+00,-2.956119754561114199e+00,2.983432427463701964e-01,7.132318308920200522e-02,3.002629155576596598e-01
2.775796718589749190e+00,4.110807843550019491e+00,-2.830807870496804046e+00,2.634044941431651354e-01,-1.003766051915875798e-02,-5.908186283093933011e-02
2.533101354639367919e+00,4.031897781676898163e+00,-2.876098410969429864e+00,2.403434408148634738e-01,-4.728117341341125240e-02,-2.128427088619461172e-01
2.293419725885250671e+00,3.973800532705050959e+00,-2.988946333185976911e+00,2.355241372366385644e-01,-5.305375311034450647e-02,-2.280253613555008052e-01
2.049262864426490971e+00,3.944291297484599390e+00,-3.088954711701039191e+00,2.410582752078544444e-01,-3.879076078605614430e-02,-1.670188941079470968e-01
1.824785191614490376e+00,3.936442755268682703e+00,3.129271961933852708e+00,2.454013220656282024e-01,-2.055433827160086865e-02,-9.122574075220295231e-02
1.573465794856941491e+00,3.943016956952675400e+00,3.097636871204489495e+00,2.540853911954789046e-01,9.530058502867342490e-03,8.613757409618064825e-03
1.319062912933729237e+00,3.953635146379866683e+00,3.110474871091990501e+00,2.628509540085336438e-01,3.081833837265363779e-02,6.839732741559612084e-02
1.061289141741707187e+00,3.958111233042699517e+00,-3.138996451533688781e+00,2.639802625945916748e-01,3.901620948627214369e-02,9.021246829738442663e-02
7.751997930007028526e-01,3.949974134459325548e+00,-3.079724831520603612e+00,2.711677280746142005e-01,5.794795535288122662e-02,1.376048984908724016e-01
5.130842348922183271e-01,3.926482094404806666e+00,-3.008320720633621548e+00,2.762319120864276112e-01,7.254048148182480615e-02,1.721006166437969165e-01
2.508740744008236545e-01,3.882778475339073943e+00,-2.918134701054543090e+00,2.816267736767645302e-01,8.767347925224949767e-02,2.086449652223883178e-01
-7.971134745068830796e-03,3.812673401961393260e+00,-2.808803099975600404e+00,2.860607298123021280e-01,9.467494463851751363e-02,2.278666295776885231e-01
-2.576441630494599178e-01,3.714072502906061057e+00,-2.696728550450509854e+00,2.828637581945008805e-01,8.729300995594503620e-02,2.209998741531212507e-01
-4.935947413064865064e-01,3.590033447985337300e+00,-2.589090946866221987e+00,2.792930720895557273e-01,8.034261284909743894e-02,2.149378346243601690e-01
-7.132861826930132487e-01,3.442244310403316465e+00,-2.485043625913788023e+00,2.756378445648017261e-01,7.408904989720409284e-02,2.112191497279054253e-01
-9.157536327976285584e-01,3.274752276755495295e+00,-2.383653698676991617e+00,2.722364538087619912e-01,6.875022230234109633e-02,2.104901926421666458e-01
-1.099000713352956238e+00,3.088647719277153758e+00,-2.282935986823148244e+00,2.693758117609891811e-01,6.190753337910727405e-02,1.699909232438224505e-01
-1.262749595401124747e+00,2.887267266644816033e+00,-2.210489426008340086e+00,2.651313236514003524e-01,3.347626611294978599e-02,6.577100018640417989e-02
-1.414507512843925952e+00,2.677422294157793203e+00,-2.191220453231689902e+00,2.662313426907150782e-01,1.026263580510200805e-03,-5.279256823191949555e-02
-1.568191867882950064e+00,2.465904796805239663e+00,-2.229775344284863792e+00,2.743093742559548076e-01,-3.744935690951485541e-02,-1.504291822662899847e-01
-1.717726607534740157e+00,2.275169664555393823e+00,-2.314162143707658714e+00,2.858070782142148047e-01,-5.422630842226849185e-02,-2.159093598417003435e-01
-1.911427272203753969e+00,2.081130528853624373e+00,-2.437999575512292516e+00,3.111352727067500101e-01,-1.130993662776836467e-01,-2.957147936022356260e-01
-2.170272974702631252e+00,1.899570391270965608e+00,-2.632981139954045258e+00,3.401134267034987557e-01,-2.019352611529258990e-01,-3.357088065457443093e-01
-2.435956193157507776e+00,1.775138363323194080e+00,-2.813668965762415208e+00,3.472685674478350748e-01,-1.976144905974471233e-01,-3.223224851577888850e-01
-2.724921860358433534e+00,1.702197928424312279e+00,-2.995021192084909245e+00,3.590774714490159725e-01,-2.042755743584948880e-01,-3.292880850474130261e-01
-3.029016756078377171e+00,1.682120315696153945e+00,3.093866299403388087e+00,3.806423840071448961e-01,-2.488684167150514159e-01,-3.563770094761503637e-01
-3.339919799144947632e+00,1.726964952632054517e+00,2.873620178280569259e+00,4.048933497176279150e-01,-3.043838183785074203e-01,-3.966711464952520361e-01
-3.641497539550701212e+00,1.849336765554657536e+00,2.610751887793113291e+00,4.343443025070756747e-01,-4.653674184730003383e-01,-4.310524031108600718e-01
-3.901453109532891261e+00,2.047883766939353478e+00,2.339583363571944741e+00,4.087487566622501900e-01,-3.992929683225068249e-01,-4.220842171727452463e-01
-4.093478537366024739e+00,2.297987693885623628e+00,2.088953387477011425e+00,3.841482621074036596e-01,-3.278353824043977460e-01,-4.268139923464825958e-01
-4.218532865527906850e+00,2.578898722057261228e+00,1.833786105105082775e+00,3.722843964001655293e-01,-3.043494995516882184e-01,-4.630884609315158440e-01
-4.265085627610986307e+00,2.879172352002039137e+00,1.548128824269723758e+00,3.696199576852445268e-01,-3.802464934096657645e-01,-4.708609897643889486e-01
-4.224375993141801011e+00,3.173827602891924560e+00,1.269964648175397226e+00,3.274656814683065131e-01,-2.711584325253513783e-01,-4.060479456746723947e-01
-4.118464746481311778e+00,3.431102933985973102e+00,1.085893152574764375e+00,2.909926173353269974e-01,-8.881448275258210789e-02,-1.066684282348040191e-01
-3.987188140178904661e+00,3.666106076943497882e+00,1.075337784481698700e+00,2.827319986340868230e-01,5.955793185681611951e-02,2.101150484334012580e-01
-3.868826767985721116e+00,3.886183654087273176e+00,1.219379521888575679e+00,3.026451320560160085e-01,2.342829705200110968e-01,4.320611673814246378e-01
-3.792537195838070474e+00,4.167467298894761640e+00,1.506755049604523222e+00,3.764368421395594133e-01,4.508508516476238404e-01,4.866545728427831841e-01
-3.815416469020669332e+00,4.476643473749275515e+00,1.789075542731437984e+00,4.030481922060314970e-01,4.320977977441814999e-01,4.834338197080391697e-01
-3.945046747567264589e+00,4.800496708564745418e+00,2.099564178145135962e+00,3.951244443674952755e-01,3.636907654931700318e-01,4.450652536680138605e-01
-4.134913167666793399e+00,5.053378249045571202e+00,2.365568871511364524e+00,4.006432451353495461e-01,3.545877209202879521e-01,3.995294094111165317e-01
-4.384655779622312011e+00,5.251956006789483489e+00,2.609866670923142618e+00,4.107120045105359663e-01,3.484034367107878283e-01,3.904958749728061340e-01
-4.678500407243705084e+00,5.384148207082870563e+00,2.850555383665159148e+00,4.060120205070520960e-01,3.116561309663062329e-01,3.732067276259934396e-01
-4.988980354511227233e+00,5.443254033162916450e+00,3.066248229369961109e+00,3.888054992906846419e-01,2.901336689902511701e-01,3.565493028099696038e-01
-5.302330543670783491e+00,5.437647091436117464e+00,-3.003711589547344740e+00,3.919208630935528404e-01,3.402152293612628609e-01,4.339684540091385268e-01
-5.613969291396014860e+00,5.362545389054790945e+00,-2.719855416961658889e+00,4.250788949852085108e-01,4.227506876470533692e-01,4.900207932286627099e-01
-5.877024036386453432e+00,5.199325428805726013e+00,-2.367534979308398846e+00,4.417863226881482697e-01,5.121365981948138302e-01,4.945661548436454114e-01
-6.084097502834309168e+00,4.920504776289835291e+00,-1.945233938113387850e+00,4.569655946705968308e-01,4.837906360926912952e-01,4.938777874827149361e-01
-6.139168546807646010e+00,4.612249920550258508e+00,-1.672914234049936333e+00,2.987509326772590512e-01,1.567082045892793096e-01,4.771192215982298923e-01
-6.145578035606485301e+00,4.316210319348321889e+00,-1.393460965587426603e+00,2.876906552305789067e-01,6.276874918567482142e-02,1.257129607450400699e-01
-6.096358222850922104e+00,4.055641722278375383e+00,-1.389361441834731981e+00,2.797525357664953916e-01,-2.364337520863993639e-02,-2.157686989215400197e-01
-6.056859834900059525e+00,3.788509368630295082e+00,-1.531465227370980564e+00,2.960475922338345889e-01,-1.265557874450318754e-01,-3.845322633371289767e-01
-6.069088085665901744e+00,3.506209817074867896e+00,-1.762963862327811659e+00,3.250951623893499343e-01,-2.209003303136279350e-01,-4.210645493096377145e-01
-6.151782603844745623e+00,3.226976040553012570e+00,-1.995780923507551874e+00,3.396175291282125253e-01,-2.280636508132561358e-01,-3.964859524637998067e-01
-6.299501495304513199e+00,2.969810429057251344e+00,-2.219895896426734794e+00,3.533025537995506116e-01,-1.618151038970008782e-01,-4.161509075286822235e-01
-6.503898785921657932e+00,2.746463397809296492e+00,-2.464909026357219979e+00,4.341953601808240526e-01,-5.802144360383633126e-01,-4.699268652107503330e-01
-6.732006132269360954e+00,2.592613494013522590e+00,-2.648810759131571935e+00,3.747143685732038931e-01,-3.563201654203257962e-01,-3.876229000880492270e-01
-7.016665075465389201e+00,2.477331438094573457e+00,-2.873663613688574259e+00,3.241456436783392014e-01,-1.707873057364158731e-01,-2.640303011298595348e-01
-7.327391848469438251e+00,2.416457751693448230e+00,-3.037097366508171969e+00,3.081573862850166545e-01,-1.441773594761322497e-01,-1.929686657000009575e-01
