9.994530935152347306e-02,-1.710750692602869547e-15,1.019980984997467255e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.994530935152347306e-02,2.459720500482543565e-02,1.397476306546805436e-01,1.743082596778972315e-01,1.743082596778972260e+00,-1.548605126736960803e-02
1.998971458752479280e-01,1.897064625013755723e-02,-5.721826062761559140e-03,8.391902665114586712e-01,6.648820068335614231e+00,-5.022756889828821070e-01
3.998525742856401388e-01,2.777100780176644523e-02,2.947349794036106113e-02,1.023448001280367059e+00,1.842577347689083878e+00,2.328651313505809579e-03
4.998562354775962779e-01,2.538535067200073034e-02,8.650671746662633166e-03,1.672030445875876570e+00,6.485824445955095108e+00,-6.400134910642735209e-01
5.998732885750205357e-01,3.089896585639249904e-02,-6.028940304147616114e-02,1.852204459578658202e+00,1.801740137027816324e+00,2.208841549521980141e-01
7.999303257807307554e-01,3.806619161862859722e-03,-1.344807975037310144e-01,1.818149753886201037e+00,-3.405470569245716561e-01,-3.121827667909486959e-01
9.999965399814167988e-01,-1.989834433078703502e-02,-1.163208922753153352e-01,1.995463769475408267e+00,1.773140155892072301e+00,3.251933872928309266e-01
1.200079345225391947e+00,-4.305356790358418062e-02,-3.882489812917928884e-02,2.182065057769489780e+00,1.866012882940815132e+00,3.143671940769107720e-01
1.400217418243194345e+00,-3.233812941871812979e-02,9.424764032944168979e-02,2.376884230149768129e+00,1.948191723802783493e+00,2.845729020513976248e-01
1.700500631847804867e+00,1.405037073924497639e-03,1.762483377456911318e-02,2.578876711201059546e+00,2.019924810512914171e+00,1.760949851164964886e-01
1.900683030048448519e+00,-1.819394489194649245e-02,-7.300179506665348261e-02,2.764304660312231654e+00,1.854279491111721079e+00,5.039419724787642940e-02
2.200818738814093845e+00,-3.935185899229498574e-02,4.127289098212704593e-02,2.955666091943237817e+00,1.913614316310061625e+00,1.316106423799882075e-01
2.500608474523769775e+00,5.866348724507504733e-05,5.508543347561994930e-02,3.151917461335731030e+00,1.962513693924932134e+00,1.739698906631478303e-01
2.899962745164746725e+00,-4.609206843452519874e-03,2.282489248170614660e-02,3.351524568780868130e+00,1.996071074451370997e+00,-8.838901997493253931e-04
3.199922847731903719e+00,1.906294718375684330e-02,-1.286896341203244698e-02,3.550904520303158840e+00,1.993799515222907104e+00,1.028246797676486135e-01
3.601942739750826128e+00,-1.838337952589354923e-02,-3.684742872103433098e-02,3.749750713744254949e+00,1.988461934410961085e+00,2.834421863119534341e-02
4.006777410189618749e+00,-6.694361476782083667e-03,7.607118300013165912e-02,3.944851581596496626e+00,1.951008678522416773e+00,2.847002580328901189e-01
4.410074253935741595e+00,4.386780901587169351e-02,3.770864354871700241e-02,4.131689406409796206e+00,1.868378248132995800e+00,2.081310009491942337e-01
4.809287000702371806e+00,2.182415632714072851e-02,-1.215672549704697736e-01,4.307440349230477139e+00,1.757509428206809332e+00,8.848991339354803087e-02
5.307108227620148000e+00,-7.711895116269276707e-02,-1.441992148665910412e-01,4.471484886914696588e+00,1.640445376842194491e+00,2.396754798861305547e-01
5.708742332474929349e+00,-8.742199773673471619e-02,-1.114414086064834386e-01,4.634906197801621275e+00,1.634213108869246867e+00,2.723187734474320498e-01
6.210446993592738885e+00,-1.537208393419069452e-01,-1.386209685325054952e-01,4.809935453775719516e+00,1.750292559740982412e+00,-1.436111984937941399e-01
6.813601942714915261e+00,-1.984415143472937071e-01,-8.298243259035265051e-02,5.008849311211640121e+00,1.989138574359206046e+00,-2.535173104933949317e-01
7.320547154698802572e+00,-2.585457038136498853e-01,-9.266316627914221449e-02,5.231325720407113522e+00,2.224764091954734013e+00,-3.673853728000985863e-01
7.922656054589874763e+00,-2.856928622997333966e-01,3.828611458904769560e-02,5.475341326290450006e+00,2.440156058833364838e+00,-2.090624033262244441e-01
8.520575340883279836e+00,-2.562373434230755254e-01,3.337097686527932400e-02,5.716853990042808142e+00,2.415126637523581365e+00,-1.050646515932870395e-01
9.030730433554559511e+00,-2.828641893686248965e-01,1.051120815981282375e-02,5.927015755383442830e+00,2.101617653406346875e+00,9.689615400224482755e-02
9.551314296661116643e+00,-2.737390201821939262e-01,2.909281567259514034e-02,6.089078921985324300e+00,1.620631666018814698e+00,4.643898954734168583e-01
1.007000346945779334e+01,-2.811875241664879010e-01,-3.699251345012499748e-02,6.183589308011534946e+00,9.451038602621064655e-01,6.155830838951893424e-01
1.051925225641702610e+01,-2.450294121472968711e-01,4.824931618641525866e-02,6.221359018144321240e+00,3.776971013278629385e-01,7.075359760084184435e-01
1.105624271010116999e+01,-2.463037571050812058e-01,3.561067416681318321e-02,6.176164655581100504e+00,-4.519436256322073575e-01,5.900790095003730640e-01
1.150814537326591136e+01,-2.576820942997300468e-01,-2.277759645728152371e-01,6.049274848550192374e+00,-1.268898070309081305e+00,7.710403139240187276e-01
1.191108051667761103e+01,-3.546574889367007377e-01,6.166830316322112537e+00,5.870124087544291491e+00,-1.791507610059008826e+00,7.393620177377926428e-01
1.246891596065468200e+01,-3.346476290713618074e-01,3.121855688909969118e-02,5.693540249797413466e+00,-1.765838377468780251e+00,5.653875730346787920e-01
1.308778562190141592e+01,-2.814578281052198538e-01,1.398440166235093152e-01,5.557494525873222457e+00,-1.360457239241910088e+00,3.141518355039508992e-02
1.367292207473376209e+01,-1.929149876614630332e-01,1.452306320067062728e-01,5.435305002384754225e+00,-1.221895234884682324e+00,-1.942783548272256078e-02
1.417085755992745000e+01,-1.383290644441866890e-01,1.033182942553509953e-01,5.327483191352669678e+00,-1.078218110320845469e+00,1.159894409431698817e-02
1.467475135091661187e+01,-8.993780688540981005e-02,9.767180782119355698e-02,5.220759665537521244e+00,-1.067235258151484345e+00,1.553912734834120013e-01
1.507656002939876139e+01,-4.145268319018437925e-02,1.346385575004567237e-01,5.112226668313421207e+00,-1.085329972241000362e+00,2.305926888695695454e-01
1.567904413482334469e+01,2.627294691477522620e-02,3.360299237932240501e-02,5.002476656514229347e+00,-1.097500117991918600e+00,1.957664649201325269e-01
1.618391400299154981e+01,1.553883616047108639e-02,-5.802688802266064982e-02,4.893678466822579232e+00,-1.087981896916501157e+00,1.486516196506866561e-01
1.658911381815443065e+01,-1.109399844867972260e-02,-1.028416832651015689e-01,4.792711682503798976e+00,-1.009667843187802561e+00,2.426620876354764200e-01
1.709337281515860596e+01,-6.300351206688908912e-02,-1.138932899180455927e-01,4.711562660634351474e+00,-8.114902186944750184e-01,7.350844364920919305e-02
1.759183752315920657e+01,-9.907793134907677546e-02,-8.399941155987367125e-02,4.662473791198296524e+00,-4.908886943605494935e-01,-1.813975670982683475e-01
1.810373291385591443e+01,-1.203049741909043568e-01,-8.953509400013892616e-02,4.660023280567823001e+00,-2.450510630473523577e-02,-5.534298501891916633e-01
1.862476868001821728e+01,-1.694458475451123547e-01,-1.480149583128067547e-01,4.708317706070327624e+00,4.829442550250462318e-01,-7.273278370167660656e-01
1.923744661138703194e+01,-2.131606230430698745e-01,-2.647553109206679522e-02,4.825309451444189435e+00,1.169917453738618107e+00,-6.732616826783711650e-01
1.986176074515222112e+01,-2.168812766096985811e-01,8.565646247091152077e-02,4.942155941844800893e+00,1.168464904006114580e+00,-7.701755461708136297e-01
2.047514830832113120e+01,-1.217563304078299463e-01,2.618349376732835854e-01,5.125056604297827612e+00,1.829006624530267189e+00,-5.650565650757283231e-01
2.098256118651708491e+01,-4.785395448344553077e-02,2.226521468859103958e-01,5.345434734141420563e+00,2.203781298435929514e+00,-4.468176671339356143e-01
2.157089094843233923e+01,5.073812391640209439e-03,-3.541236408411974068e-02,5.518801172243838593e+00,1.733664381024180301e+00,2.115726388478463005e-01
2.209069595153982135e+01,-3.430024129499298358e-02,-7.959736232768621633e-02,5.630260520936200663e+00,1.114593486923620702e+00,6.275572419454148454e-01
2.263924056246633043e+01,-1.009664131920749164e-01,-6.762254274949652810e-02,5.690429611594673531e+00,6.016909065847286797e-01,6.874488147967912077e-01
2.319297068972998233e+01,-1.220384761101112048e-01,3.373878000129693078e-02,5.708003045394115738e+00,1.757343379944220629e-01,7.657514796573893223e-01
2.368795026122292313e+01,-1.001202407384503001e-01,-3.188958489525983708e-02,5.667450198350156398e+00,-4.055284704395933915e-01,7.462251071211469799e-01
