-5.420504513553158432e+00,2.920393000842160802e-01,-8.003399804227573355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.392152367453875605e+00,2.628269721314056562e-01,-1.737931094200229065e-01,1.743082596778972315e-01,1.743082596778972260e+00,-1.548605126736960803e-02
-5.308622357034074923e+00,2.723967917854958620e-01,-1.439595087708274157e-01,8.391902665114586712e-01,6.648820068335614231e+00,-3.588901736356019945e-01
-5.158522863653772994e+00,2.289594993032480208e-01,-1.711499954742708163e-01,1.489938507266809875e+00,6.507482407553511372e+00,-4.600576529034522966e-01
-4.992647339226212289e+00,2.177833733997478205e-01,-1.785536949014101260e-01,1.654968370157775759e+00,1.650298628909658838e+00,3.378755739587180340e-01
-4.814013383030832038e+00,1.667839011304874108e-01,-2.105678731113465041e-01,2.279930526374362998e+00,6.249621562165872390e+00,-1.064814748255453331e-01
-4.582703445279374677e+00,1.301635283246729835e-01,-1.697184918501815909e-01,2.292895858171930090e+00,1.296533179756709231e-01,1.807222791409911211e-01
-4.363377955705362687e+00,8.955984494954222219e-02,-9.876749194774289697e-02,2.347452307826639828e+00,5.455644965470973773e-01,2.978628167949697869e-01
-4.087504951576192980e+00,8.109435434038636537e-02,8.080584776072001485e-02,2.540929483995640226e+00,1.934771761690003977e+00,3.690103872605633994e-01
-3.817088075058189922e+00,1.337995928849157745e-01,1.128180430960791375e-01,2.740073715918322605e+00,1.991442319226823798e+00,2.187036919841204574e-01
-3.524752055633183279e+00,1.448537726835520678e-01,7.273365434080431013e-02,2.921326270766574140e+00,1.812525548482515347e+00,-3.015523102978962325e-02
-3.197234058090405728e+00,1.789635106177510926e-01,8.044531609276225903e-02,3.107359631456408255e+00,1.860333606898341152e+00,-4.557201694083340589e-03
-2.889404243740246514e+00,1.960750679370328042e-01,1.555257609254771523e-01,3.297298801606714846e+00,1.899391701503065910e+00,-2.724756288569441312e-02
-2.562070733149948598e+00,2.785520255486481078e-01,1.874434140046871700e-01,3.423974694481660919e+00,1.266758928749460722e+00,1.874755741597080860e-01
-2.232644470157143068e+00,3.206426865932052173e-01,1.158003149338603655e-01,3.616806980587874865e+00,1.928322861062139459e+00,-1.501904488621602918e-01
-1.857407333265628235e+00,3.605189815874886294e-01,1.537495225803870713e-01,3.809101250551655049e+00,1.922942699637801844e+00,7.084179845324829750e-02
-1.492874714136408709e+00,4.352867137306689616e-01,3.058347022650226843e-01,3.997711881906238052e+00,1.886106313545830027e+00,2.391506851832474467e-01
-1.063017675807081508e+00,6.113402874155675626e-01,4.221194738881682840e-01,4.178179890868547908e+00,1.804680089623098560e+00,2.814333348266093160e-01
-7.079557038791239876e-01,7.878072734104205610e-01,5.060718852227409359e-01,4.347733094578750013e+00,1.695532037102021050e+00,2.210906380358101386e-01
-3.176043793350999400e-01,1.024457910373933744e+00,5.812792103654778053e-01,4.505796739610056001e+00,1.580636450313059882e+00,1.961161327078763394e-01
5.767166313113736287e-02,1.290823143743146106e+00,5.744899413816808575e-01,4.663492128582404916e+00,1.576953889723489155e+00,6.401759049727244466e-02
4.864485685293577499e-01,1.544938646146725159e+00,4.813496137274328457e-01,4.833082195525577163e+00,1.695900669431722463e+00,-1.478004752420266077e-01
9.513763069556830931e-01,1.757629619028407086e+00,2.900812324554177257e-01,5.026869315416165662e+00,1.937871198905884995e+00,-2.877424025849901756e-01
1.483094193285231732e+00,1.842438615862103557e+00,1.011633579678930805e-01,5.244551460778795082e+00,2.176821453626294200e+00,-3.828410401752942449e-01
